0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.7658903103681587,0.7586890292978927,0.742257391634614,0.7590014916682613,0.7824737485246172,0.7530683706176113,0.6827171176659755,0.6094754789911832,0.5333651437835016,0.46062311731344385,0.3843666463657306,0.30738226411829594,0.2337924847845122,0.1589573006078484,0.08219055815187482,0.015673210182686803,0.02018198631102941,0.08854535425701271,0.1541858912170379,0.21805122322323306,0.29093852625104677,0.36378350341063515,0.4404430350579025,0.5176044948282562,0.593398493116894,0.6662969650576622,0.7428816171273884,0.8167459283957641,0.8855085094191311,0.9371079758415195,0.9118491619541296,0.8500033162799128,0.7929015093600058,0.7482731584433275,0.7099555382080857,0.6635288732553262,0.6099328966279254,0.5483136948508225,0.48518635072786553,0.42479652373100485,0.3774281593152098,0.3949344416459135,0.45622414613206297,0.5215978077267573,0.5895568844207576,0.6557505995113473,0.7127378559180302,0.7493540548127084,0.7631245377522837,0.7590002903936666,0.762204930582751,0.7714808232541193,0.7794193512854977,0.7788329819198008,0.7671862200677715,0.7870557313312654,0.8069396217118652,0.7709246210151639,0.7010294178030078,0.6250219631375717,0.551551884050354,0.47658025685649374,0.3994436044551617,0.3222701812881362,0.2450967581211112,0.16799236700163106,0.09360383053401505,0.029836242893835907,0.038543543571584904,0.10739091113908772,0.18429455914254583,0.25946476817630537,0.3327790393810265,0.40918957072426754,0.47875225543338196,0.5509659883674437,0.6236413896578185,0.6998988738449544,0.774742026759073,0.8474350994880016,0.9188696713919522,0.9611625492151405,0.9244065500757317,0.86551622697425,0.8052212865920421,0.75912344053782,0.7199316745027701,0.6751076998537346,0.6200993956140866,0.560251895298468,0.49964693836764706,0.4382594774029517,0.3877928459874641,0.40461548797644065,0.46578395755716684,0.5355636182270138,0.6017703487806464,0.6652016227850863,0.722470077610603,0.7595303842539933,0.7713416430056175,0.7593345778237419,0.7548961203213191,0.759729142512463,0.7646654262928843,0.7612957359690453,0.7442844615597353,0.7501756264764288,0.779768949331394,0.779230473368,0.7200910638800938,0.6459663245676852,0.5699429231015409,0.4989427521829962,0.43126547192127906,0.35580482230862454,0.2803922421155103,0.20726520310914276,0.13053319301260613,0.05666471670012668,0.0,0.029923895580546755,0.10182000029152533,0.17762108741857247,0.24569843535576297,0.31616562458914144,0.3918589899008116,0.4690167243579778,0.5453330759492125,0.6180711123768688,0.6942275640087014,0.7678825867433408,0.8407178127154344,0.9095746576649191,0.9505880835528273,0.9101064655024558,0.8475619520810989,0.7899995833445332,0.7475926895797498,0.7118197104249566,0.6669757363594846,0.643217254419206,0.6865882809540741,0.7299497601928484,0.7653061200070332,0.8095905843283129,0.8707492933099137,0.9339567198790739,0.9866051788063346,0.9777586640007521,0.9171141536490797,0.848483789880554,0.7766582107152304,0.7010318358923019,0.6257181517029989,0.5525236149653067,0.4756536981435251,0.4007400838988451,0.38116912689528526,0.4447842570583582,0.5086547432107321,0.5780093398788753,0.6548096793281781,0.7297584310521648,0.7931310213203628,0.8092556665614812,0.7885847070025231,0.7645476138100666,0.7751635913375592,0.7807314873702369,0.7799345592047051,0.7747810552197534,0.7734245758018103,0.7872901049304739,0.7844954170668794,0.7627350072014789,0.7175273929782517,0.6573199386583566,0.589025796177026,0.522498369855275,0.45690231472997545,0.4202428279205238,0.4647342372195459,0.5281311880732908,0.5883029293077854,0.6455311478822345,0.698586403686269,0.7411940069104748,0.7801338710557719,0.8290711099594619,0.8938987140740173,0.9578822999526957,1.0,0.9728813128503919,0.908589445813524,0.8374986299179028,0.7645711979777161,0.687910241924128,0.6141556067158884,0.5395076810057741,0.4624330006858608,0.3953344470045882,0.4119103442698956,0.48578999066597295,0.5627723343185929,0.6363729681323336,0.7104627880419627,0.7821126092474882,0.8276380876896772,0.8198255723688601,0.7942073963517589,0.795852850204533,0.8012531704818113,0.7948624556799095,0.7867515983685134,0.7776883680889259,0.7794122171581024,0.7753120211188747,0.7545960878004618,0.710324030277006,0.6479905367163266,0.5837407727204775,0.5176470225450063,0.45260345944301594,0.41076692398490366,0.44826312391460565,0.5094899875873532,0.5703154919333436,0.630509761546245,0.6838904908177097,0.7279306206098233,0.7664512223636519,0.8138476996338344,0.8742759001379787,0.9344506326065352,0.9742959461142506,0.9542789326240246,0.8921078226585124,0.823700508069021,0.7491907644374096,0.6760975669187215,0.6006780042149928,0.5235302200388455,0.4505373578105629,0.44573807441104296,0.5148239877384508,0.5881615806213416,0.6646223673968716,0.7370410599440527,0.7976643251936346,0.8060000024769391,0.7825416543186732,0.7654246319783253,0.7798866895411625,0.7867223016370875
